,model,year,transmission,mileage,fuelType,engineSize,Automatic,Manual,OtherTransmission,Semi-Auto,Diesel,Hybrid,OtherFuel,Petrol,price
2151, C Class,2019,Semi-Auto,8370,Petrol,3.0,0,0,0,1,0,0,0,1,41099
2152, C Class,2017,Automatic,17030,Diesel,2.1,1,0,0,0,1,0,0,0,24000
2153, C Class,2014,Semi-Auto,27032,Diesel,2.1,0,0,0,1,1,0,0,0,16450
2154, C Class,2017,Semi-Auto,27959,Petrol,2.0,0,0,0,1,0,0,0,1,19750
2155, C Class,2019,Automatic,5072,Petrol,4.0,1,0,0,0,0,0,0,1,52000
2156, C Class,2016,Semi-Auto,6605,Petrol,2.0,0,0,0,1,0,0,0,1,20299
2157, C Class,2016,Semi-Auto,33028,Diesel,2.1,0,0,0,1,1,0,0,0,21600
2158, C Class,2019,Semi-Auto,2192,Petrol,1.5,0,0,0,1,0,0,0,1,27750
2159, C Class,2019,Semi-Auto,9174,Petrol,1.5,0,0,0,1,0,0,0,1,24600
2160, C Class,2019,Semi-Auto,12944,Diesel,2.0,0,0,0,1,1,0,0,0,24700
2161, C Class,2018,Semi-Auto,11439,Petrol,1.5,0,0,0,1,0,0,0,1,22000
2162, C Class,2019,Semi-Auto,2827,Petrol,1.5,0,0,0,1,0,0,0,1,24500
2163, C Class,2019,Semi-Auto,4000,Diesel,1.6,0,0,0,1,1,0,0,0,30300
2164, C Class,2019,Semi-Auto,10996,Petrol,1.5,0,0,0,1,0,0,0,1,25799
2165, C Class,2019,Semi-Auto,15096,Diesel,2.0,0,0,0,1,1,0,0,0,28499
2166, C Class,2019,Semi-Auto,8601,Diesel,2.0,0,0,0,1,1,0,0,0,29899
2167, C Class,2017,Semi-Auto,19119,Hybrid,2.0,0,0,0,1,0,1,0,0,20749
2168, C Class,2016,Semi-Auto,20000,Petrol,3.0,0,0,0,1,0,0,0,1,29189
2169, C Class,2016,Semi-Auto,23077,Diesel,2.1,0,0,0,1,1,0,0,0,18449
2170, C Class,2017,Semi-Auto,18346,Diesel,2.1,0,0,0,1,1,0,0,0,20700
2171, C Class,2017,Semi-Auto,35707,Diesel,2.1,0,0,0,1,1,0,0,0,19350
2172, C Class,2019,Semi-Auto,15026,Diesel,2.0,0,0,0,1,1,0,0,0,28000
2173, C Class,2019,Semi-Auto,95,Petrol,4.0,0,0,0,1,0,0,0,1,62199
2174, C Class,2019,Semi-Auto,1604,Petrol,2.0,0,0,0,1,0,0,0,1,33699
2175, C Class,2019,Semi-Auto,6783,Petrol,1.5,0,0,0,1,0,0,0,1,24699
2176, C Class,2018,Semi-Auto,19656,Diesel,2.0,0,0,0,1,1,0,0,0,22549
2177, C Class,2019,Semi-Auto,12321,Diesel,2.0,0,0,0,1,1,0,0,0,24299
2178, C Class,2019,Semi-Auto,5230,Diesel,2.0,0,0,0,1,1,0,0,0,29699
2179, C Class,2019,Semi-Auto,8447,Diesel,2.0,0,0,0,1,1,0,0,0,29899
2180, C Class,2019,Semi-Auto,13044,Diesel,2.0,0,0,0,1,1,0,0,0,25699
2181, C Class,2019,Semi-Auto,1615,Petrol,4.0,0,0,0,1,0,0,0,1,69399
2182, C Class,2019,Semi-Auto,4456,Petrol,1.5,0,0,0,1,0,0,0,1,29199
2183, C Class,2019,Semi-Auto,4300,Petrol,1.5,0,0,0,1,0,0,0,1,31899
2184, C Class,2019,Semi-Auto,7635,Petrol,3.0,0,0,0,1,0,0,0,1,45199
2185, C Class,2019,Semi-Auto,1000,Petrol,2.0,0,0,0,1,0,0,0,1,33599
2186, C Class,2019,Manual,1000,Petrol,1.6,0,1,0,0,0,0,0,1,23879
2187, C Class,2019,Manual,1000,Petrol,1.6,0,1,0,0,0,0,0,1,23879
2188, C Class,2019,Manual,712,Petrol,1.6,0,1,0,0,0,0,0,1,23499
2189, C Class,2019,Manual,4387,Petrol,1.6,0,1,0,0,0,0,0,1,22899
2190, C Class,2019,Manual,1617,Petrol,1.6,0,1,0,0,0,0,0,1,23299
2191, C Class,2019,Semi-Auto,1357,Petrol,1.5,0,0,0,1,0,0,0,1,29199
2192, C Class,2019,Semi-Auto,3938,Diesel,2.0,0,0,0,1,1,0,0,0,34299
2193, C Class,2016,Semi-Auto,11017,Diesel,2.1,0,0,0,1,1,0,0,0,20449
2194, C Class,2017,Semi-Auto,20604,Diesel,2.1,0,0,0,1,1,0,0,0,23899
2195, C Class,2019,Semi-Auto,724,Diesel,2.0,0,0,0,1,1,0,0,0,32099
2196, C Class,2019,Semi-Auto,4070,Diesel,2.0,0,0,0,1,1,0,0,0,34449
2197, C Class,2019,Semi-Auto,13755,Diesel,2.0,0,0,0,1,1,0,0,0,20449
2198, C Class,2019,Semi-Auto,13910,Petrol,1.5,0,0,0,1,0,0,0,1,20349
2199, C Class,2018,Semi-Auto,7661,Diesel,2.0,0,0,0,1,1,0,0,0,28499
2200, C Class,2019,Semi-Auto,14959,Diesel,2.0,0,0,0,1,1,0,0,0,22899
2201, C Class,2019,Semi-Auto,5979,Petrol,2.0,0,0,0,1,0,0,0,1,29299
2202, C Class,2019,Semi-Auto,7942,Diesel,2.0,0,0,0,1,1,0,0,0,30899
2203, C Class,2019,Semi-Auto,1000,Petrol,1.5,0,0,0,1,0,0,0,1,25799
2204, C Class,2019,Semi-Auto,3342,Petrol,1.5,0,0,0,1,0,0,0,1,23399
2205, C Class,2019,Semi-Auto,2985,Petrol,1.5,0,0,0,1,0,0,0,1,32199
2206, C Class,2019,Semi-Auto,4272,Petrol,2.0,0,0,0,1,0,0,0,1,30599
2207, C Class,2019,Semi-Auto,6765,Petrol,1.5,0,0,0,1,0,0,0,1,25899
2208, C Class,2019,Semi-Auto,5107,Petrol,1.5,0,0,0,1,0,0,0,1,28500
2209, C Class,2019,Semi-Auto,12722,Diesel,2.0,0,0,0,1,1,0,0,0,25949
2210, C Class,2019,Semi-Auto,15414,Diesel,2.0,0,0,0,1,1,0,0,0,25499
2211, C Class,2019,Semi-Auto,2000,Diesel,2.0,0,0,0,1,1,0,0,0,33299
2212, C Class,2018,Semi-Auto,3150,Diesel,2.0,0,0,0,1,1,0,0,0,27299
2213, C Class,2019,Semi-Auto,1000,Diesel,2.0,0,0,0,1,1,0,0,0,31609
2214, C Class,2019,Semi-Auto,9231,Diesel,2.0,0,0,0,1,1,0,0,0,28000
2215, C Class,2019,Semi-Auto,15004,Diesel,2.0,0,0,0,1,1,0,0,0,24450
2216, C Class,2018,Semi-Auto,11150,Diesel,2.1,0,0,0,1,1,0,0,0,25000
2217, C Class,2018,Automatic,11048,Diesel,2.1,1,0,0,0,1,0,0,0,25000
2218, C Class,2019,Semi-Auto,8023,Petrol,3.0,0,0,0,1,0,0,0,1,44000
2219, C Class,2019,Semi-Auto,10000,Diesel,1.6,0,0,0,1,1,0,0,0,25000
2220, C Class,2019,Semi-Auto,9200,Petrol,1.5,0,0,0,1,0,0,0,1,24500
2221, C Class,2019,Semi-Auto,3000,Diesel,1.6,0,0,0,1,1,0,0,0,26500
2222, C Class,2019,Semi-Auto,100,Diesel,2.0,0,0,0,1,1,0,0,0,31400
2223, C Class,2017,Semi-Auto,27573,Diesel,2.1,0,0,0,1,1,0,0,0,18510
2224, C Class,2015,Semi-Auto,15566,Petrol,2.0,0,0,0,1,0,0,0,1,17999
2225, C Class,2019,Semi-Auto,2616,Petrol,3.0,0,0,0,1,0,0,0,1,35499
2226, C Class,2019,Semi-Auto,2456,Diesel,2.0,0,0,0,1,1,0,0,0,30199
2227, C Class,2019,Semi-Auto,1000,Diesel,2.0,0,0,0,1,1,0,0,0,31609
2228, C Class,2019,Semi-Auto,3325,Diesel,1.6,0,0,0,1,1,0,0,0,27499
2229, C Class,2019,Semi-Auto,1000,Petrol,1.5,0,0,0,1,0,0,0,1,34579
2230, C Class,2019,Semi-Auto,1000,Diesel,2.0,0,0,0,1,1,0,0,0,35539
2231, C Class,2019,Semi-Auto,1000,Petrol,4.0,0,0,0,1,0,0,0,1,60859
2232, C Class,2016,Semi-Auto,21603,Petrol,2.0,0,0,0,1,0,0,0,1,18624
2233, C Class,2017,Semi-Auto,41045,Petrol,3.0,0,0,0,1,0,0,0,1,28624
2234, C Class,2019,Semi-Auto,11470,Petrol,3.0,0,0,0,1,0,0,0,1,41949
2235, C Class,2019,Semi-Auto,13193,Petrol,1.5,0,0,0,1,0,0,0,1,25449
2236, C Class,2019,Semi-Auto,14658,Petrol,1.5,0,0,0,1,0,0,0,1,23949
2237, C Class,2019,Semi-Auto,23185,Petrol,1.5,0,0,0,1,0,0,0,1,22699
2238, C Class,2019,Semi-Auto,13977,Petrol,1.5,0,0,0,1,0,0,0,1,19849
2239, C Class,2019,Semi-Auto,11784,Petrol,1.5,0,0,0,1,0,0,0,1,20149
2240, C Class,2019,Semi-Auto,13347,Petrol,1.5,0,0,0,1,0,0,0,1,19899
2241, C Class,2019,Semi-Auto,10201,Petrol,1.5,0,0,0,1,0,0,0,1,25949
2242, C Class,2019,Semi-Auto,13359,Petrol,1.5,0,0,0,1,0,0,0,1,19899
2243, C Class,2019,Semi-Auto,11761,Petrol,1.5,0,0,0,1,0,0,0,1,20149
2244, C Class,2019,Semi-Auto,11056,Petrol,1.5,0,0,0,1,0,0,0,1,25799
2245, C Class,2019,Semi-Auto,13865,Diesel,2.0,0,0,0,1,1,0,0,0,20449
2246, C Class,2018,Semi-Auto,5437,Petrol,1.5,0,0,0,1,0,0,0,1,22549
2247, C Class,2018,Semi-Auto,14731,Petrol,1.5,0,0,0,1,0,0,0,1,18799
2248, C Class,2016,Semi-Auto,23077,Diesel,2.1,0,0,0,1,1,0,0,0,18449
2249, C Class,2019,Semi-Auto,6330,Petrol,1.5,0,0,0,1,0,0,0,1,24999
2250, C Class,2019,Semi-Auto,4979,Petrol,2.0,0,0,0,1,0,0,0,1,31199
2251, C Class,2016,Semi-Auto,28984,Diesel,2.1,0,0,0,1,1,0,0,0,17999
2252, C Class,2019,Semi-Auto,14642,Petrol,1.5,0,0,0,1,0,0,0,1,24549
2253, C Class,2019,Semi-Auto,13469,Diesel,2.0,0,0,0,1,1,0,0,0,24399
2254, C Class,2016,Automatic,18500,Diesel,2.1,1,0,0,0,1,0,0,0,17491
2255, C Class,2019,Automatic,3000,Petrol,1.5,1,0,0,0,0,0,0,1,28995
2256, C Class,2019,Semi-Auto,14730,Petrol,1.5,0,0,0,1,0,0,0,1,19749
2257, C Class,2019,Semi-Auto,16884,Diesel,2.0,0,0,0,1,1,0,0,0,28400
2258, C Class,2018,Semi-Auto,10998,Petrol,1.5,0,0,0,1,0,0,0,1,22000
2259, C Class,2019,Semi-Auto,6040,Petrol,2.0,0,0,0,1,0,0,0,1,28359
2260, C Class,2019,Semi-Auto,1999,Petrol,2.0,0,0,0,1,0,0,0,1,28000
2261, C Class,2019,Semi-Auto,3615,Petrol,3.0,0,0,0,1,0,0,0,1,41400
2262, C Class,2019,Semi-Auto,4000,Petrol,1.5,0,0,0,1,0,0,0,1,28700
2263, C Class,2019,Semi-Auto,10648,Petrol,2.0,0,0,0,1,0,0,0,1,28000
2264, C Class,2020,Semi-Auto,100,Diesel,2.0,0,0,0,1,1,0,0,0,30500
2265, C Class,2019,Semi-Auto,7075,Diesel,2.0,0,0,0,1,1,0,0,0,28589
2266, C Class,2019,Semi-Auto,3762,Diesel,1.6,0,0,0,1,1,0,0,0,26589
2267, C Class,2019,Semi-Auto,7411,Petrol,3.0,0,0,0,1,0,0,0,1,37899
2268, C Class,2019,Semi-Auto,6565,Diesel,2.0,0,0,0,1,1,0,0,0,28949
2269, C Class,2018,Semi-Auto,8942,Petrol,1.5,0,0,0,1,0,0,0,1,23199
2270, C Class,2019,Semi-Auto,8947,Diesel,2.0,0,0,0,1,1,0,0,0,30799
2271, C Class,2019,Semi-Auto,12546,Diesel,2.0,0,0,0,1,1,0,0,0,24299
2272, C Class,2019,Semi-Auto,9914,Diesel,2.0,0,0,0,1,1,0,0,0,30699
2273, C Class,2018,Semi-Auto,6449,Diesel,2.0,0,0,0,1,1,0,0,0,28749
2274, C Class,2019,Semi-Auto,14,Petrol,2.0,0,0,0,1,0,0,0,1,30995
2275, C Class,2019,Semi-Auto,21,Diesel,2.0,0,0,0,1,1,0,0,0,29995
2276, C Class,2019,Semi-Auto,22,Diesel,2.0,0,0,0,1,1,0,0,0,29995
2277, C Class,2019,Semi-Auto,13,Diesel,2.0,0,0,0,1,1,0,0,0,29995
2278, C Class,2019,Automatic,14,Petrol,2.0,1,0,0,0,0,0,0,1,29995
2279, C Class,2018,Automatic,8962,Diesel,2.0,1,0,0,0,1,0,0,0,28374
2280, C Class,2016,Automatic,11891,Petrol,3.0,1,0,0,0,0,0,0,1,31995
2281, C Class,2016,Semi-Auto,10271,Petrol,2.0,0,0,0,1,0,0,0,1,22624
2282, C Class,2020,Semi-Auto,328,Petrol,1.5,0,0,0,1,0,0,0,1,39995
2283, C Class,2019,Automatic,6959,Diesel,2.0,1,0,0,0,1,0,0,0,30995
2284, C Class,2020,Semi-Auto,1000,Diesel,2.0,0,0,0,1,1,0,0,0,39309
2285, C Class,2016,Semi-Auto,27416,Petrol,4.0,0,0,0,1,0,0,0,1,36399
2286, C Class,2019,Semi-Auto,4378,Diesel,2.0,0,0,0,1,1,0,0,0,32899
2287, C Class,2019,Semi-Auto,2838,Petrol,2.0,0,0,0,1,0,0,0,1,33299
2288, C Class,2019,Semi-Auto,6033,Petrol,2.0,0,0,0,1,0,0,0,1,34099
2289, C Class,2019,Semi-Auto,1126,Diesel,2.0,0,0,0,1,1,0,0,0,30499
2290, C Class,2019,Semi-Auto,4000,Petrol,1.5,0,0,0,1,0,0,0,1,26599
2291, C Class,2019,Automatic,3000,Petrol,1.5,1,0,0,0,0,0,0,1,28491
2292, C Class,2014,Manual,23000,Petrol,2.0,0,1,0,0,0,0,0,1,14491
2293, C Class,2017,Automatic,7100,Petrol,4.0,1,0,0,0,0,0,0,1,42991
2294, C Class,2016,Automatic,18900,Petrol,4.0,1,0,0,0,0,0,0,1,35991
2295, C Class,2016,Semi-Auto,41000,Diesel,2.1,0,0,0,1,1,0,0,0,16695
2296, C Class,2015,Semi-Auto,41590,Petrol,2.0,0,0,0,1,0,0,0,1,14490
2297, C Class,2019,Semi-Auto,10545,Petrol,1.5,0,0,0,1,0,0,0,1,24724
2298, C Class,2019,Semi-Auto,37,Petrol,2.0,0,0,0,1,0,0,0,1,31995
2299, C Class,2020,Semi-Auto,999,Diesel,2.0,0,0,0,1,1,0,0,0,30500
2300, C Class,2018,Semi-Auto,7011,Petrol,3.0,0,0,0,1,0,0,0,1,39000
2301, C Class,2016,Semi-Auto,41758,Hybrid,2.0,0,0,0,1,0,1,0,0,17500
2302, C Class,2018,Semi-Auto,41650,Diesel,2.1,0,0,0,1,1,0,0,0,15999
2303, C Class,2019,Semi-Auto,13624,Petrol,1.5,0,0,0,1,0,0,0,1,25599
2304, C Class,2019,Semi-Auto,13109,Diesel,2.0,0,0,0,1,1,0,0,0,29999
2305, C Class,2019,Semi-Auto,2230,Diesel,2.0,0,0,0,1,1,0,0,0,30299
2306, C Class,2018,Semi-Auto,13440,Diesel,2.0,0,0,0,1,1,0,0,0,25299
2307, C Class,2019,Semi-Auto,13633,Petrol,1.5,0,0,0,1,0,0,0,1,19899
2308, C Class,2019,Semi-Auto,14017,Petrol,1.5,0,0,0,1,0,0,0,1,19849
2309, C Class,2019,Semi-Auto,4535,Petrol,1.5,0,0,0,1,0,0,0,1,21099
2310, C Class,2020,Semi-Auto,199,Diesel,2.0,0,0,0,1,1,0,0,0,30500
2311, C Class,2019,Semi-Auto,6605,Diesel,2.0,0,0,0,1,1,0,0,0,29950
2312, C Class,2019,Semi-Auto,7610,Diesel,2.0,0,0,0,1,1,0,0,0,29500
2313, C Class,2019,Semi-Auto,7098,Diesel,2.0,0,0,0,1,1,0,0,0,30500
2314, C Class,2019,Semi-Auto,3180,Diesel,2.0,0,0,0,1,1,0,0,0,30500
2315, C Class,2015,Semi-Auto,43348,Diesel,2.1,0,0,0,1,1,0,0,0,15250
2316, C Class,2014,Semi-Auto,39802,Diesel,2.1,0,0,0,1,1,0,0,0,10995
2317, C Class,2016,Automatic,27500,Petrol,2.0,1,0,0,0,0,0,0,1,23991
2318, C Class,2018,Automatic,9000,Petrol,3.0,1,0,0,0,0,0,0,1,39991
2319, C Class,2019,Automatic,7264,Diesel,2.0,1,0,0,0,1,0,0,0,30799
2320, C Class,2019,Automatic,4542,Diesel,2.0,1,0,0,0,1,0,0,0,29699
2321, C Class,2019,Automatic,1864,Petrol,1.5,1,0,0,0,0,0,0,1,28499
2322, C Class,2019,Semi-Auto,13237,Petrol,1.5,0,0,0,1,0,0,0,1,26299
2323, C Class,2018,Semi-Auto,6812,Diesel,2.0,0,0,0,1,1,0,0,0,24199
2324, C Class,2019,Semi-Auto,13197,Petrol,1.5,0,0,0,1,0,0,0,1,25449
2325, C Class,2019,Semi-Auto,14074,Petrol,1.5,0,0,0,1,0,0,0,1,19849
2326, C Class,2019,Semi-Auto,14401,Petrol,1.5,0,0,0,1,0,0,0,1,19799
2327, C Class,2019,Semi-Auto,10544,Petrol,1.5,0,0,0,1,0,0,0,1,25349
2328, C Class,2019,Semi-Auto,5000,Petrol,1.5,0,0,0,1,0,0,0,1,24849
2329, C Class,2017,Semi-Auto,6600,Petrol,2.0,0,0,0,1,0,0,0,1,25999
2330, C Class,2018,Automatic,12000,Petrol,1.5,1,0,0,0,0,0,0,1,22991
2331, C Class,2016,Semi-Auto,24137,Petrol,2.0,0,0,0,1,0,0,0,1,19999
2332, C Class,2019,Semi-Auto,14184,Petrol,1.5,0,0,0,1,0,0,0,1,20299
2333, C Class,2019,Semi-Auto,14012,Petrol,1.5,0,0,0,1,0,0,0,1,20349
2334, C Class,2019,Semi-Auto,11561,Diesel,2.0,0,0,0,1,1,0,0,0,29349
2335, C Class,2019,Semi-Auto,10299,Diesel,2.0,0,0,0,1,1,0,0,0,26349
2336, C Class,2019,Semi-Auto,3076,Petrol,3.0,0,0,0,1,0,0,0,1,42099
2337, C Class,2019,Semi-Auto,10977,Petrol,1.5,0,0,0,1,0,0,0,1,25849
2338, C Class,2019,Semi-Auto,9728,Petrol,1.5,0,0,0,1,0,0,0,1,25349
2339, C Class,2019,Semi-Auto,14422,Petrol,1.5,0,0,0,1,0,0,0,1,19799
2340, C Class,2019,Semi-Auto,15175,Diesel,2.0,0,0,0,1,1,0,0,0,25499
2341, C Class,2018,Semi-Auto,9252,Diesel,2.0,0,0,0,1,1,0,0,0,28199
2342, C Class,2019,Manual,551,Petrol,1.6,0,1,0,0,0,0,0,1,23879
2343, C Class,2019,Semi-Auto,5088,Petrol,1.5,0,0,0,1,0,0,0,1,29099
2344, C Class,2019,Semi-Auto,1000,Petrol,1.5,0,0,0,1,0,0,0,1,34579
2345, C Class,2019,Semi-Auto,1000,Diesel,2.0,0,0,0,1,1,0,0,0,36999
2346, C Class,2019,Semi-Auto,1000,Diesel,2.0,0,0,0,1,1,0,0,0,33789
2347, C Class,2015,Semi-Auto,19039,Diesel,2.1,0,0,0,1,1,0,0,0,17749
2348, C Class,2017,Semi-Auto,31727,Diesel,2.1,0,0,0,1,1,0,0,0,18999
2349, C Class,2019,Semi-Auto,13157,Petrol,1.5,0,0,0,1,0,0,0,1,25149
2350, C Class,2019,Semi-Auto,13334,Petrol,1.5,0,0,0,1,0,0,0,1,20399
2351, C Class,2019,Semi-Auto,438,Petrol,2.0,0,0,0,1,0,0,0,1,30349
2352, C Class,2016,Semi-Auto,45557,Diesel,2.1,0,0,0,1,1,0,0,0,17849
2353, C Class,2017,Semi-Auto,44998,Diesel,2.1,0,0,0,1,1,0,0,0,22449
2354, C Class,2016,Semi-Auto,66500,Diesel,2.1,0,0,0,1,1,0,0,0,17299
2355, C Class,2016,Semi-Auto,21040,Diesel,1.6,0,0,0,1,1,0,0,0,17999
2356, C Class,2019,Semi-Auto,15195,Diesel,2.0,0,0,0,1,1,0,0,0,25999
2357, C Class,2019,Semi-Auto,3251,Diesel,2.0,0,0,0,1,1,0,0,0,27799
2358, C Class,2019,Automatic,3070,Diesel,1.6,1,0,0,0,1,0,0,0,26589
2359, C Class,2018,Automatic,9136,Petrol,1.5,1,0,0,0,0,0,0,1,23199
2360, C Class,2019,Semi-Auto,14005,Diesel,2.0,0,0,0,1,1,0,0,0,20449
2361, C Class,2018,Automatic,9366,Diesel,2.1,1,0,0,0,1,0,0,0,26199
2362, C Class,2018,Semi-Auto,13053,Diesel,2.0,0,0,0,1,1,0,0,0,19599
2363, C Class,2019,Semi-Auto,15458,Diesel,2.0,0,0,0,1,1,0,0,0,23289
2364, C Class,2019,Automatic,6612,Petrol,1.5,1,0,0,0,0,0,0,1,25399
2365, C Class,2019,Semi-Auto,1000,Petrol,1.5,0,0,0,1,0,0,0,1,27299
2366, C Class,2018,Semi-Auto,5234,Diesel,2.0,0,0,0,1,1,0,0,0,28699
2367, C Class,2019,Semi-Auto,1000,Diesel,2.0,0,0,0,1,1,0,0,0,31609
2368, C Class,2019,Semi-Auto,5500,Petrol,2.0,0,0,0,1,0,0,0,1,26699
2369, C Class,2016,Automatic,30385,Diesel,2.1,1,0,0,0,1,0,0,0,24799
2370, C Class,2019,Semi-Auto,3780,Petrol,2.0,0,0,0,1,0,0,0,1,27199
2371, C Class,2019,Semi-Auto,10037,Diesel,2.1,0,0,0,1,1,0,0,0,20699
2372, C Class,2017,Semi-Auto,7978,Diesel,2.1,0,0,0,1,1,0,0,0,23699
2373, C Class,2018,Semi-Auto,2684,Petrol,1.5,0,0,0,1,0,0,0,1,21449
2374, C Class,2019,Semi-Auto,8473,Diesel,2.0,0,0,0,1,1,0,0,0,30849
2375, C Class,2019,Semi-Auto,9962,Petrol,3.0,0,0,0,1,0,0,0,1,46999
2376, C Class,2019,Semi-Auto,10452,Diesel,2.0,0,0,0,1,1,0,0,0,28199
2377, C Class,2019,Semi-Auto,1211,Diesel,1.6,0,0,0,1,1,0,0,0,27499
2378, C Class,2019,Semi-Auto,2905,Diesel,2.0,0,0,0,1,1,0,0,0,29299
2379, C Class,2016,Automatic,17000,Diesel,2.1,1,0,0,0,1,0,0,0,19799
2380, C Class,2016,Semi-Auto,15000,Diesel,2.1,0,0,0,1,1,0,0,0,20399
2381, C Class,2018,Semi-Auto,3640,Petrol,2.0,0,0,0,1,0,0,0,1,23799
2382, C Class,2019,Semi-Auto,3358,Diesel,2.0,0,0,0,1,1,0,0,0,31699
2383, C Class,2019,Semi-Auto,7031,Diesel,2.0,0,0,0,1,1,0,0,0,30799
2384, C Class,2019,Semi-Auto,4885,Diesel,2.0,0,0,0,1,1,0,0,0,31199
2385, C Class,2019,Semi-Auto,3435,Petrol,1.5,0,0,0,1,0,0,0,1,34799
2386, C Class,2019,Semi-Auto,1282,Petrol,4.0,0,0,0,1,0,0,0,1,68399
2387, C Class,2019,Automatic,1000,Diesel,2.0,1,0,0,0,1,0,0,0,31529
2388, C Class,2019,Automatic,1000,Petrol,1.5,1,0,0,0,0,0,0,1,35049
2389, C Class,2019,Automatic,1000,Diesel,2.0,1,0,0,0,1,0,0,0,38289
2390, C Class,2019,Automatic,1000,Petrol,1.5,1,0,0,0,0,0,0,1,32289
2391, C Class,2019,Automatic,1000,Diesel,2.0,1,0,0,0,1,0,0,0,32069
2392, C Class,2019,Automatic,1000,Diesel,2.0,1,0,0,0,1,0,0,0,32069
2393, C Class,2019,Automatic,7478,Diesel,2.0,1,0,0,0,1,0,0,0,30299
2394, C Class,2019,Automatic,544,Petrol,4.0,1,0,0,0,0,0,0,1,67699
2395, C Class,2019,Semi-Auto,1273,Petrol,1.5,0,0,0,1,0,0,0,1,35399
2396, C Class,2019,Automatic,1446,Petrol,1.5,1,0,0,0,0,0,0,1,24849
2397, C Class,2019,Automatic,428,Petrol,1.5,1,0,0,0,0,0,0,1,24789
2398, C Class,2019,Automatic,8628,Petrol,3.0,1,0,0,0,0,0,0,1,39299
2399, C Class,2019,Automatic,3400,Petrol,1.6,1,0,0,0,0,0,0,1,25099
2400, C Class,2019,Automatic,754,Petrol,1.5,1,0,0,0,0,0,0,1,27199
2401, C Class,2019,Automatic,3816,Petrol,1.5,1,0,0,0,0,0,0,1,23399
2402, C Class,2019,Automatic,3435,Diesel,2.0,1,0,0,0,1,0,0,0,31199
2403, C Class,2019,Semi-Auto,1000,Diesel,2.0,0,0,0,1,1,0,0,0,32069
2404, C Class,2019,Semi-Auto,1000,Diesel,2.0,0,0,0,1,1,0,0,0,30919
2405, C Class,2019,Semi-Auto,1000,Petrol,1.5,0,0,0,1,0,0,0,1,25799
2406, C Class,2016,Semi-Auto,22000,Petrol,4.0,0,0,0,1,0,0,0,1,38349
2407, C Class,2019,Semi-Auto,1000,Petrol,3.0,0,0,0,1,0,0,0,1,49499
2408, C Class,2019,Semi-Auto,1000,Petrol,3.0,0,0,0,1,0,0,0,1,49669
2409, C Class,2018,Semi-Auto,31122,Diesel,2.1,0,0,0,1,1,0,0,0,18399
2410, C Class,2019,Semi-Auto,4631,Diesel,2.0,0,0,0,1,1,0,0,0,31299
2411, C Class,2019,Semi-Auto,2983,Diesel,2.0,0,0,0,1,1,0,0,0,33599
2412, C Class,2017,Semi-Auto,10745,Diesel,2.1,0,0,0,1,1,0,0,0,20349
2413, C Class,2019,Semi-Auto,3353,Diesel,2.0,0,0,0,1,1,0,0,0,34399
2414, C Class,2019,Semi-Auto,2671,Diesel,1.6,0,0,0,1,1,0,0,0,30099
2415, C Class,2019,Semi-Auto,1000,Petrol,1.5,0,0,0,1,0,0,0,1,31519
2416, C Class,2016,Semi-Auto,38500,Petrol,2.0,0,0,0,1,0,0,0,1,19799
2417, C Class,2018,Semi-Auto,17788,Petrol,3.0,0,0,0,1,0,0,0,1,29999
2418, C Class,2018,Semi-Auto,7466,Petrol,2.0,0,0,0,1,0,0,0,1,26799
2419, C Class,2020,Semi-Auto,1000,Petrol,2.0,0,0,0,1,0,0,0,1,36209
2420, C Class,2017,Semi-Auto,38085,Diesel,2.1,0,0,0,1,1,0,0,0,14549
2421, C Class,2019,Semi-Auto,10662,Petrol,1.5,0,0,0,1,0,0,0,1,25899
2422, C Class,2020,Semi-Auto,1000,Petrol,1.5,0,0,0,1,0,0,0,1,36809
2423, C Class,2016,Semi-Auto,9458,Petrol,2.0,0,0,0,1,0,0,0,1,25499
2424, C Class,2017,Semi-Auto,35431,Diesel,2.1,0,0,0,1,1,0,0,0,18299
2425, C Class,2017,Semi-Auto,2883,Petrol,2.0,0,0,0,1,0,0,0,1,25999
2426, C Class,2016,Semi-Auto,28500,Diesel,2.1,0,0,0,1,1,0,0,0,18999
2427, C Class,2016,Semi-Auto,21086,Diesel,2.1,0,0,0,1,1,0,0,0,19799
2428, C Class,2019,Semi-Auto,970,Diesel,1.6,0,0,0,1,1,0,0,0,28599
2429, C Class,2019,Semi-Auto,3723,Diesel,2.0,0,0,0,1,1,0,0,0,32599
2430, C Class,2019,Semi-Auto,13701,Petrol,1.5,0,0,0,1,0,0,0,1,25999
2431, C Class,2018,Automatic,11501,Petrol,4.0,1,0,0,0,0,0,0,1,47099
2432, C Class,2019,Automatic,650,Petrol,1.5,1,0,0,0,0,0,0,1,26289
2433, C Class,2017,Semi-Auto,13000,Petrol,2.0,0,0,0,1,0,0,0,1,25599
2434, C Class,2019,Semi-Auto,1825,Diesel,2.0,0,0,0,1,1,0,0,0,31609
2435, C Class,2016,Semi-Auto,9000,Diesel,2.1,0,0,0,1,1,0,0,0,15999
2436, C Class,2019,Semi-Auto,2292,Petrol,1.5,0,0,0,1,0,0,0,1,34919
2437, C Class,2019,Semi-Auto,2392,Petrol,1.5,0,0,0,1,0,0,0,1,28999
